"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
649,"2019-01-01 01:53:21.7660","2019-01-01 02:04:11.1340",310,"State St & Smith St",40.68926942,-73.98912867,2000,"Front St & Washington St",40.70255088,-73.98940236,33808,"Subscriber",1984,1
212,"2019-01-01 01:53:31.6330","2019-01-01 01:57:04.3210",529,"W 42 St & 8 Ave",40.7575699,-73.99098507,478,"11 Ave & W 41 St",40.76030096,-73.99884222,32691,"Subscriber",1989,1
2108,"2019-01-01 01:53:38.9950","2019-01-01 02:28:47.2390",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,26364,"Customer",1963,2
817,"2019-01-01 01:53:50.8430","2019-01-01 02:07:28.0430",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,25961,"Subscriber",1994,1
2480,"2019-01-01 01:54:09.7010","2019-01-01 02:35:30.3680",3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,377,"6 Ave & Canal St",40.72243797,-74.00566443,20023,"Customer",1986,2
1900,"2019-01-01 01:54:10.5860","2019-01-01 02:25:50.9750",174,"E 25 St & 1 Ave",40.7381765,-73.97738662,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,31401,"Subscriber",1986,1
885,"2019-01-01 01:54:05.9410","2019-01-01 02:08:51.1110",454,"E 51 St & 1 Ave",40.75455731,-73.96592976,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,26945,"Subscriber",1973,1
564,"2019-01-01 01:54:15.7050","2019-01-01 02:03:40.0120",467,"Dean St & 4 Ave",40.68312489,-73.97895137,3571,"Bedford Ave & Bergen St",40.676368,-73.952918,35805,"Subscriber",1988,2
655,"2019-01-01 01:54:28.8290","2019-01-01 02:05:24.2560",3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,501,"FDR Drive & E 35 St",40.744219,-73.97121214,31980,"Subscriber",1992,1
577,"2019-01-01 01:54:26.1880","2019-01-01 02:04:03.4890",310,"State St & Smith St",40.68926942,-73.98912867,2000,"Front St & Washington St",40.70255088,-73.98940236,29133,"Subscriber",1984,2
175,"2019-01-01 01:54:36.0730","2019-01-01 01:57:31.4470",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,509,"9 Ave & W 22 St",40.7454973,-74.00197139,29899,"Subscriber",1981,1
2251,"2019-01-01 01:55:06.9040","2019-01-01 02:32:38.0390",174,"E 25 St & 1 Ave",40.7381765,-73.97738662,307,"Canal St & Rutgers St",40.71427487,-73.98990025,29332,"Subscriber",1987,1
1084,"2019-01-01 01:54:57.2230","2019-01-01 02:13:01.9230",3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,35790,"Subscriber",1994,1
565,"2019-01-01 01:55:27.8790","2019-01-01 02:04:53.0030",3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,79,"Franklin St & W Broadway",40.71911552,-74.00666661,31963,"Subscriber",1963,2
1798,"2019-01-01 01:55:37.3590","2019-01-01 02:25:35.4720",3168,"Central Park West & W 85 St",40.78472675,-73.96961715,3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,28718,"Customer",2000,1
467,"2019-01-01 01:56:03.5330","2019-01-01 02:03:50.7330",3289,"W 90 St & Amsterdam Ave",40.79017948095081,-73.97288918495178,3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,32555,"Subscriber",1987,1
1188,"2019-01-01 01:56:07.8940","2019-01-01 02:15:56.3460",248,"Laight St & Hudson St",40.72185379,-74.00771779,3308,"Kane St & Clinton St",40.6861758,-73.99645295,35731,"Subscriber",1966,1
2065,"2019-01-01 01:56:12.6760","2019-01-01 02:30:38.2380",532,"S 5 Pl & S 5 St",40.710451,-73.960876,297,"E 15 St & 3 Ave",40.734232,-73.986923,34723,"Subscriber",1961,1
2097,"2019-01-01 01:56:09.6690","2019-01-01 02:31:07.2130",532,"S 5 Pl & S 5 St",40.710451,-73.960876,297,"E 15 St & 3 Ave",40.734232,-73.986923,31212,"Subscriber",1999,1
2339,"2019-01-01 01:56:26.0270","2019-01-01 02:35:25.1320",3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,377,"6 Ave & Canal St",40.72243797,-74.00566443,26336,"Customer",1969,0
468,"2019-01-01 01:56:32.3450","2019-01-01 02:04:20.8560",324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,364,"Lafayette Ave & Classon Ave",40.68900443,-73.96023854,35742,"Subscriber",1991,1
910,"2019-01-01 01:56:45.5750","2019-01-01 02:11:56.1880",3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,35771,"Subscriber",1972,1
265,"2019-01-01 01:56:44.7090","2019-01-01 02:01:09.7550",146,"Hudson St & Reade St",40.71625008,-74.0091059,316,"Fulton St & William St",40.70955958,-74.00653609,34855,"Subscriber",1960,1
1445,"2019-01-01 01:56:47.9820","2019-01-01 02:20:53.2010",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,455,"1 Ave & E 44 St",40.75001986,-73.96905301,27518,"Subscriber",1956,2
108,"2019-01-01 01:56:57.2190","2019-01-01 01:58:46.0970",3502,"Lexington Ave & E 111 St",40.7954121,-73.9441232,3390,"E 109 St & 3 Ave",40.79329668,-73.9432083,32837,"Subscriber",1969,0
412,"2019-01-01 01:57:16.5880","2019-01-01 02:04:09.2140",3516,"31 St & Astoria Blvd",40.7699176,-73.9184057,3595,"35 St & Broadway",40.760339,-73.9222427,31022,"Subscriber",1980,1
1414,"2019-01-01 01:57:18.7230","2019-01-01 02:20:53.4000",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,455,"1 Ave & E 44 St",40.75001986,-73.96905301,34153,"Subscriber",1956,1
1206,"2019-01-01 01:57:34.4930","2019-01-01 02:17:40.5610",447,"8 Ave & W 52 St",40.76370739,-73.9851615,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,26011,"Subscriber",1983,2
287,"2019-01-01 01:57:40.9770","2019-01-01 02:02:28.1590",3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,3300,"Prospect Park West & 8 St",40.66514681533792,-73.97637605667114,35608,"Subscriber",1966,2
100,"2019-01-01 01:57:54.3720","2019-01-01 01:59:34.4600",437,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,3048,"Putnam Ave & Nostrand Ave",40.68402,-73.94977,26417,"Subscriber",1980,1
1913,"2019-01-01 01:58:06.5860","2019-01-01 02:30:00.2200",291,"Madison St & Montgomery St",40.713126,-73.984844,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,31417,"Subscriber",1991,1
1935,"2019-01-01 01:58:33.8960","2019-01-01 02:30:49.0720",532,"S 5 Pl & S 5 St",40.710451,-73.960876,297,"E 15 St & 3 Ave",40.734232,-73.986923,29404,"Subscriber",1999,1
1591,"2019-01-01 01:58:36.5580","2019-01-01 02:25:07.8100",459,"W 20 St & 11 Ave",40.746745,-74.007756,3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,35718,"Subscriber",1953,1
633,"2019-01-01 01:58:46.4290","2019-01-01 02:09:19.9930",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,301,"E 2 St & Avenue B",40.72217444,-73.98368779,21519,"Subscriber",1972,2
804,"2019-01-01 01:59:10.1080","2019-01-01 02:12:34.9820",3162,"W 78 St & Broadway",40.78339981,-73.98093133,3370,"E 78 St & 2 Ave",40.7727966,-73.95577801,15599,"Subscriber",1988,1
213,"2019-01-01 01:59:14.9860","2019-01-01 02:02:48.1300",529,"W 42 St & 8 Ave",40.7575699,-73.99098507,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,15946,"Subscriber",1991,2
4422,"2019-01-01 01:59:58.3930","2019-01-01 03:13:40.7550",3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,35759,"Subscriber",1969,1
464,"2019-01-01 02:00:02.4780","2019-01-01 02:07:47.4610",3105,"N 15 St & Wythe Ave",40.724055,-73.955736,3715,"Driggs Ave & N 9 St",40.71816969454208,-73.95520135760307,33915,"Subscriber",1983,1
1528,"2019-01-01 02:00:14.7880","2019-01-01 02:25:43.4710",459,"W 20 St & 11 Ave",40.746745,-74.007756,3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,35661,"Subscriber",1970,1
900,"2019-01-01 02:00:35.4780","2019-01-01 02:15:36.3920",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,331,"Pike St & Monroe St",40.71173107,-73.99193043,34724,"Subscriber",1985,1
696,"2019-01-01 02:00:38.7510","2019-01-01 02:12:15.1320",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,31339,"Subscriber",1982,1
800,"2019-01-01 02:00:44.6770","2019-01-01 02:14:04.9730",3159,"W 67 St & Broadway",40.77492513,-73.98266566,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,16988,"Customer",1983,1
400,"2019-01-01 02:00:43.0020","2019-01-01 02:07:23.7350",3370,"E 78 St & 2 Ave",40.7727966,-73.95577801,3156,"E 72 St & York Ave",40.76663814,-73.95348296,33756,"Subscriber",1963,2
1351,"2019-01-01 02:00:52.0560","2019-01-01 02:23:23.6350",298,"3 Ave & Schermerhorn St",40.68683208,-73.9796772,3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,17153,"Subscriber",1966,2
214,"2019-01-01 02:01:01.2630","2019-01-01 02:04:36.1090",3382,"Carroll St & Smith St",40.680611,-73.99475825,3409,"Bergen St & Smith St",40.6867443,-73.99063168,31858,"Subscriber",1993,1
745,"2019-01-01 02:01:03.7030","2019-01-01 02:13:29.0330",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,504,"1 Ave & E 16 St",40.73221853,-73.98165557,32178,"Subscriber",1993,2
392,"2019-01-01 02:01:33.8480","2019-01-01 02:08:06.4390",415,"Pearl St & Hanover Square",40.7047177,-74.00926027,3002,"South End Ave & Liberty St",40.711512,-74.015756,33874,"Subscriber",1998,1
181,"2019-01-01 02:01:48.5990","2019-01-01 02:04:50.1550",3522,"37 St & 24 Ave",40.7701477,-73.9120938,3526,"31 St & 23 Ave",40.7747878,-73.9125551,35065,"Subscriber",1981,1
781,"2019-01-01 02:01:59.2070","2019-01-01 02:15:00.5610",3159,"W 67 St & Broadway",40.77492513,-73.98266566,3457,"E 58 St & Madison Ave",40.76302594280519,-73.97209525108337,33828,"Customer",1981,1
2709,"2019-01-01 02:01:59.8260","2019-01-01 02:47:09.3810",3055,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,3055,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,30304,"Customer",1969,0
2680,"2019-01-01 02:02:25.4120","2019-01-01 02:47:05.9790",3055,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,3055,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,34181,"Customer",1969,0
313,"2019-01-01 02:02:25.3820","2019-01-01 02:07:39.0310",387,"Centre St & Chambers St",40.71273266,-74.0046073,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,34404,"Subscriber",1996,1
731,"2019-01-01 02:02:24.9120","2019-01-01 02:14:36.2460",303,"Mercer St & Spring St",40.72362738,-73.99949601,308,"St James Pl & Oliver St",40.71307916,-73.99851193,16949,"Customer",1982,1
727,"2019-01-01 02:02:30.2730","2019-01-01 02:14:37.5610",303,"Mercer St & Spring St",40.72362738,-73.99949601,308,"St James Pl & Oliver St",40.71307916,-73.99851193,30816,"Subscriber",1988,2
638,"2019-01-01 02:02:42.1950","2019-01-01 02:13:21.1570",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,17850,"Subscriber",1975,1
649,"2019-01-01 02:03:01.0150","2019-01-01 02:13:50.0540",319,"Fulton St & Broadway",40.711066,-74.009447,260,"Broad St & Bridge St",40.70365182,-74.01167797,34201,"Subscriber",1968,1
202,"2019-01-01 02:03:17.2720","2019-01-01 02:06:39.7560",312,"Allen St & Stanton St",40.722055,-73.989111,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,19859,"Subscriber",1985,1
441,"2019-01-01 02:03:35.8210","2019-01-01 02:10:57.8010",389,"Broadway & Berry St",40.71044554,-73.96525063,3081,"Graham Ave & Grand St",40.711863,-73.944024,35178,"Subscriber",1980,1
1328,"2019-01-01 02:03:44.8980","2019-01-01 02:25:53.1800",3168,"Central Park West & W 85 St",40.78472675,-73.96961715,3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,33652,"Customer",2000,2
126,"2019-01-01 02:01:51.7470","2019-01-01 02:03:58.0830",268,"Howard St & Centre St",40.71910537,-73.99973337,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,31470,"Subscriber",1988,1
1850,"2019-01-01 02:03:54.5560","2019-01-01 02:34:45.3690",382,"University Pl & E 14 St",40.73492695,-73.99200509,498,"Broadway & W 32 St",40.74854862,-73.98808416,31525,"Customer",1997,1
1013,"2019-01-01 02:03:59.4320","2019-01-01 02:20:53.0890",242,"Carlton Ave & Flushing Ave",40.697787,-73.973736,3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,28561,"Subscriber",1990,1
267,"2019-01-01 02:04:09.9370","2019-01-01 02:08:37.0230",3083,"Bushwick Ave & Powers St",40.71247661,-73.94100005,3430,"Richardson St & N Henry St",40.71907891179564,-73.94223690032959,34909,"Subscriber",1987,1
511,"2019-01-01 02:04:41.7180","2019-01-01 02:13:13.4810",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,432,"E 7 St & Avenue A",40.72621788,-73.98379855,35713,"Subscriber",1988,1
1556,"2019-01-01 02:04:49.8650","2019-01-01 02:30:46.7540",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,35795,"Customer",1994,1
800,"2019-01-01 02:05:01.5690","2019-01-01 02:18:22.1180",3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,319,"Fulton St & Broadway",40.711066,-74.009447,27164,"Subscriber",1991,1
581,"2019-01-01 02:05:11.8070","2019-01-01 02:14:52.9730",417,"Barclay St & Church St",40.71291224,-74.01020234,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,32911,"Subscriber",1984,1
793,"2019-01-01 02:05:24.1010","2019-01-01 02:18:37.1570",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,418,"Front St & Gold St",40.70224,-73.982578,34327,"Subscriber",1992,1
1502,"2019-01-01 02:05:41.3490","2019-01-01 02:30:44.2870",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,34730,"Subscriber",1995,1
152,"2019-01-01 02:05:48.1620","2019-01-01 02:08:20.4970",3096,"Union Ave & N 12 St",40.71924,-73.95242,3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,32917,"Subscriber",1982,1
1076,"2019-01-01 02:05:49.6610","2019-01-01 02:23:46.6320",447,"8 Ave & W 52 St",40.76370739,-73.9851615,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,34031,"Subscriber",1977,1
1874,"2019-01-01 02:05:54.6710","2019-01-01 02:37:08.8090",540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,3613,"Center Blvd & 48 Ave",40.745038,-73.957539,35565,"Subscriber",1982,1
842,"2019-01-01 02:06:00.0300","2019-01-01 02:20:02.8170",3307,"West End Ave & W 94 St",40.7941654,-73.974124,3145,"E 84 St & Park Ave",40.77862688,-73.95772073,21623,"Subscriber",1989,1
443,"2019-01-01 02:06:06.2990","2019-01-01 02:13:29.6420",3105,"N 15 St & Wythe Ave",40.724055,-73.955736,3088,"Union Ave & Jackson St",40.7160751,-73.952029,15687,"Subscriber",1980,1
202,"2019-01-01 02:06:11.5280","2019-01-01 02:09:33.6130",3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,31666,"Subscriber",1985,1
1562,"2019-01-01 02:06:27.3070","2019-01-01 02:32:30.2580",3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,3127,"9 St & 44 Rd",40.74966,-73.9521,35655,"Subscriber",1985,1
435,"2019-01-01 02:06:29.6180","2019-01-01 02:13:44.6590",394,"E 9 St & Avenue C",40.72521311,-73.97768752,504,"1 Ave & E 16 St",40.73221853,-73.98165557,35330,"Subscriber",1971,2
372,"2019-01-01 02:06:45.8340","2019-01-01 02:12:58.5390",3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,15624,"Subscriber",1993,1
493,"2019-01-01 02:06:45.8590","2019-01-01 02:14:59.7140",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,20320,"Customer",1994,2
1325,"2019-01-01 02:07:09.8720","2019-01-01 02:29:15.5990",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,26585,"Subscriber",1966,1
486,"2019-01-01 02:07:07.1700","2019-01-01 02:15:13.4320",3112,"Milton St & Franklin St",40.72906,-73.95779,3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,28141,"Customer",1989,1
529,"2019-01-01 02:07:10.6520","2019-01-01 02:16:00.4000",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,28925,"Customer",1988,1
553,"2019-01-01 02:07:35.6590","2019-01-01 02:16:48.9160",3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,347,"Greenwich St & W Houston St",40.728846,-74.008591,33871,"Subscriber",1965,1
2200,"2019-01-01 02:07:55.5550","2019-01-01 02:44:35.8400",3612,"30 Ave & 21 St",40.7703743,-73.9286078,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,31195,"Subscriber",1969,0
1376,"2019-01-01 02:07:59.8130","2019-01-01 02:30:56.7730",3612,"30 Ave & 21 St",40.7703743,-73.9286078,3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,25655,"Subscriber",1990,1
527,"2019-01-01 02:08:12.9500","2019-01-01 02:17:00.2760",391,"Clark St & Henry St",40.69760127,-73.99344559,242,"Carlton Ave & Flushing Ave",40.697787,-73.973736,35059,"Subscriber",1975,1
249,"2019-01-01 02:08:28.1500","2019-01-01 02:12:38.0490",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,389,"Broadway & Berry St",40.71044554,-73.96525063,30149,"Subscriber",1988,1
145,"2019-01-01 02:09:09.8150","2019-01-01 02:11:35.8110",402,"Broadway & E 22 St",40.7403432,-73.98955109,497,"E 17 St & Broadway",40.73704984,-73.99009296,33819,"Subscriber",1974,1
1407,"2019-01-01 02:09:27.0080","2019-01-01 02:32:54.1220",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,498,"Broadway & W 32 St",40.74854862,-73.98808416,34663,"Subscriber",1975,1
462,"2019-01-01 02:09:44.7670","2019-01-01 02:17:27.5090",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,302,"Avenue D & E 3 St",40.72082834,-73.97793172,28661,"Subscriber",1990,1
309,"2019-01-01 02:09:43.5010","2019-01-01 02:14:53.3270",447,"8 Ave & W 52 St",40.76370739,-73.9851615,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,27978,"Subscriber",1952,1
6212,"2019-01-01 02:10:02.7150","2019-01-01 03:53:34.8250",3659,"W 17 St & 9 Ave",40.74294891660091,-74.00413691997528,3659,"W 17 St & 9 Ave",40.74294891660091,-74.00413691997528,33049,"Subscriber",1994,1
145,"2019-01-01 02:10:08.4260","2019-01-01 02:12:33.9990",445,"E 10 St & Avenue A",40.72740794,-73.98142006,394,"E 9 St & Avenue C",40.72521311,-73.97768752,25560,"Subscriber",1983,1
65,"2019-01-01 02:10:20.1500","2019-01-01 02:11:25.8580",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,27083,"Subscriber",1982,1
302,"2019-01-01 02:10:25.6940","2019-01-01 02:15:27.9700",3606,"49 Ave & 21 St",40.74252,-73.948852,3221,"47 Ave & 31 St",40.743,-73.93561,27558,"Subscriber",1990,1
905,"2019-01-01 02:10:31.2700","2019-01-01 02:25:37.2430",127,"Barrow St & Hudson St",40.73172428,-74.00674436,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,28359,"Subscriber",1953,1
474,"2019-01-01 02:10:35.1800","2019-01-01 02:18:30.0700",3088,"Union Ave & Jackson St",40.7160751,-73.952029,3106,"Driggs Ave & N Henry St",40.72325,-73.94308,34272,"Subscriber",1995,2
380,"2019-01-01 02:11:23.0010","2019-01-01 02:17:43.6340",3365,"3 St & 7 Ave",40.6703837,-73.97839676,3423,"West Drive & Prospect Park West",40.6610633719006,-73.97945255041122,32238,"Subscriber",1998,1
539,"2019-01-01 02:11:36.0130","2019-01-01 02:20:35.8330",2010,"Grand St & Greene St",40.72165481,-74.00234737,355,"Bayard St & Baxter St",40.71602118,-73.99974372,21295,"Subscriber",1991,2
832,"2019-01-01 02:11:44.2590","2019-01-01 02:25:37.1610",127,"Barrow St & Hudson St",40.73172428,-74.00674436,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,35066,"Subscriber",1957,2
807,"2019-01-01 02:12:04.0600","2019-01-01 02:25:31.1810",3319,"14 St & 5 Ave",40.666287,-73.98895053,275,"Washington Ave & Greene Ave",40.68650065,-73.96563307,16565,"Subscriber",1989,1
1848,"2019-01-01 02:12:11.5010","2019-01-01 02:42:59.6160",3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,35695,"Subscriber",1988,1
196,"2019-01-01 02:12:37.1340","2019-01-01 02:15:53.1630",3526,"31 St & 23 Ave",40.7747878,-73.9125551,3522,"37 St & 24 Ave",40.7701477,-73.9120938,26471,"Subscriber",1981,1
452,"2019-01-01 02:12:55.0010","2019-01-01 02:20:27.7700",3300,"Prospect Park West & 8 St",40.66514681533792,-73.97637605667114,3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,35608,"Subscriber",1987,0
796,"2019-01-01 02:13:34.3460","2019-01-01 02:26:50.8950",3348,"Coffey St & Conover St",40.677236,-74.015665,398,"Atlantic Ave & Furman St",40.69165183,-73.9999786,30488,"Subscriber",1985,1
1349,"2019-01-01 02:13:55.3310","2019-01-01 02:36:24.3970",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,3370,"E 78 St & 2 Ave",40.7727966,-73.95577801,18317,"Subscriber",1970,1
603,"2019-01-01 02:14:16.6460","2019-01-01 02:24:20.0170",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,15096,"Subscriber",1981,1
480,"2019-01-01 02:14:19.1540","2019-01-01 02:22:19.1850",3346,"Berkeley Pl & 7 Ave",40.675146838709786,-73.97523209452629,3298,"Warren St & Court St",40.686371,-73.99383324,30908,"Subscriber",1983,1
170,"2019-01-01 02:14:39.0340","2019-01-01 02:17:29.0900",442,"W 27 St & 7 Ave",40.746647,-73.993915,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,15950,"Subscriber",1969,1
717,"2019-01-01 02:14:53.9610","2019-01-01 02:26:51.6800",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,35288,"Subscriber",1992,1
